trainNumber,departureDate,operatorUICCode,operatorShortCode,trainType,trainCategory,commuterLineID,runningCurrently,cancelled,version,timetableType,timetableAcceptanceDate,stationShortCode,stationUICCode,countryCode,type,trainStopping,commercialStop,commercialTrack,cancelled,scheduledTime,actualTime,differenceInMinutes,causes,trainReady,liveEstimateTime,estimateSource
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,ARRIVAL,False,,,False,2020-03-14T08:21:25.000Z,2020-03-14T09:21:15.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,DEPARTURE,False,,,False,2020-03-14T08:21:25.000Z,2020-03-14T09:21:15.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,ARRIVAL,False,,,False,2020-03-14T08:22:03.000Z,2020-03-14T09:21:55.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,DEPARTURE,False,,,False,2020-03-14T08:22:03.000Z,2020-03-14T09:21:55.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,ARRIVAL,False,,,False,2020-03-14T08:23:00.000Z,,59,[],,2020-03-14T09:22:15.000Z,LIIKE_AUTOMATIC
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,DEPARTURE,False,,,False,2020-03-14T08:23:00.000Z,,59,[],,2020-03-14T09:22:15.000Z,LIIKE_AUTOMATIC
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,ARRIVAL,False,,,False,2020-03-14T08:23:40.000Z,2020-03-14T09:22:56.000Z,59,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,DEPARTURE,False,,,False,2020-03-14T08:23:40.000Z,2020-03-14T09:22:56.000Z,59,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,ARRIVAL,True,True,1,False,2020-03-14T08:25:00.000Z,2020-03-14T09:24:17.000Z,59,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,DEPARTURE,True,True,1,False,2020-03-14T08:26:00.000Z,2020-03-14T09:27:03.000Z,61,"[{'categoryCode': 'M', 'detailedCategoryCode': 'M1', 'categoryCodeId': 453052490, 'detailedCategoryCodeId': 18546952}]",,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,ARRIVAL,False,,,False,2020-03-14T08:27:06.000Z,2020-03-14T09:28:34.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,DEPARTURE,False,,,False,2020-03-14T08:27:06.000Z,2020-03-14T09:28:34.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,ARRIVAL,False,,,False,2020-03-14T08:27:59.000Z,2020-03-14T09:29:17.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,DEPARTURE,False,,,False,2020-03-14T08:27:59.000Z,2020-03-14T09:29:17.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,ARRIVAL,False,,,False,2020-03-14T08:29:00.000Z,2020-03-14T09:29:49.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,DEPARTURE,False,,,False,2020-03-14T08:29:00.000Z,2020-03-14T09:29:49.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,ARRIVAL,False,,,False,2020-03-14T08:29:50.000Z,2020-03-14T09:30:26.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,DEPARTURE,False,,,False,2020-03-14T08:29:50.000Z,2020-03-14T09:30:26.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,ARRIVAL,False,,,False,2020-03-14T08:31:00.000Z,2020-03-14T09:31:41.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,DEPARTURE,False,,,False,2020-03-14T08:31:00.000Z,2020-03-14T09:31:41.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,ARRIVAL,False,,,False,2020-03-14T08:32:00.000Z,2020-03-14T09:32:21.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,DEPARTURE,False,,,False,2020-03-14T08:32:00.000Z,2020-03-14T09:32:21.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,ARRIVAL,True,True,4,False,2020-03-14T08:34:00.000Z,2020-03-14T09:34:34.000Z,61,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,DEPARTURE,True,True,4,False,2020-03-14T08:35:00.000Z,2020-03-14T09:35:28.000Z,60,[],,,
4,2020-03-14,10,vr,IC,Long-distance,,False,False,276603103864,REGULAR,2019-11-08T10:34:22.000Z,HKI,1,FI,ARRIVAL,True,True,8,False,2020-03-14T08:40:00.000Z,2020-03-14T09:41:22.000Z,61,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,JNS,460,FI,DEPARTURE,True,True,3,False,2020-03-16T04:10:00.000Z,2020-03-16T04:10:32.000Z,1,[],"{'source': 'KUPLA', 'accepted': True, 'timestamp': '2020-03-16T04:00:53.000Z'}",,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,ARRIVAL,False,,,False,2020-03-16T04:10:34.000Z,2020-03-16T04:11:44.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,DEPARTURE,False,,,False,2020-03-16T04:10:34.000Z,2020-03-16T04:12:13.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,ARRIVAL,False,,,False,2020-03-16T04:11:14.000Z,2020-03-16T04:13:53.000Z,3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,DEPARTURE,False,,,False,2020-03-16T04:11:14.000Z,2020-03-16T04:13:53.000Z,3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,ARRIVAL,False,,,False,2020-03-16T04:18:00.000Z,2020-03-16T04:19:06.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,DEPARTURE,False,,,False,2020-03-16T04:18:00.000Z,2020-03-16T04:19:06.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,ARRIVAL,False,,,False,2020-03-16T04:24:00.000Z,2020-03-16T04:24:23.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,DEPARTURE,False,,,False,2020-03-16T04:24:00.000Z,2020-03-16T04:24:23.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,ARRIVAL,False,,,False,2020-03-16T04:29:00.000Z,2020-03-16T04:28:53.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,DEPARTURE,False,,,False,2020-03-16T04:29:00.000Z,2020-03-16T04:28:53.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,ARRIVAL,False,,,False,2020-03-16T04:32:00.000Z,2020-03-16T04:31:43.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,DEPARTURE,False,,,False,2020-03-16T04:32:00.000Z,2020-03-16T04:31:43.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,ARRIVAL,True,True,1,False,2020-03-16T04:42:00.000Z,2020-03-16T04:41:31.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,DEPARTURE,True,True,1,False,2020-03-16T04:43:00.000Z,2020-03-16T04:43:32.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,ARRIVAL,False,,,False,2020-03-16T04:47:00.000Z,2020-03-16T04:47:55.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,DEPARTURE,False,,,False,2020-03-16T04:47:00.000Z,2020-03-16T04:47:55.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,ARRIVAL,True,True,1,False,2020-03-16T05:01:00.000Z,2020-03-16T05:00:48.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,DEPARTURE,True,True,1,False,2020-03-16T05:02:00.000Z,2020-03-16T05:02:31.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,ARRIVAL,False,,,False,2020-03-16T05:07:57.000Z,,0,[],,2020-03-16T05:08:03.000Z,LIIKE_AUTOMATIC
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,DEPARTURE,False,,,False,2020-03-16T05:07:57.000Z,,0,[],,2020-03-16T05:08:03.000Z,LIIKE_AUTOMATIC
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,ARRIVAL,False,,,False,2020-03-16T05:14:00.000Z,2020-03-16T05:13:21.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,DEPARTURE,False,,,False,2020-03-16T05:14:00.000Z,2020-03-16T05:13:21.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,ARRIVAL,True,True,1,False,2020-03-16T05:25:00.000Z,2020-03-16T05:22:36.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,DEPARTURE,True,True,1,False,2020-03-16T05:27:00.000Z,2020-03-16T05:26:37.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,ARRIVAL,False,,,False,2020-03-16T05:28:57.000Z,2020-03-16T05:29:56.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,DEPARTURE,False,,,False,2020-03-16T05:28:57.000Z,2020-03-16T05:30:07.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,ARRIVAL,True,True,2,False,2020-03-16T05:40:00.000Z,2020-03-16T05:39:53.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,DEPARTURE,True,True,2,False,2020-03-16T05:41:00.000Z,2020-03-16T05:41:26.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,ARRIVAL,False,,1,False,2020-03-16T05:54:00.000Z,2020-03-16T05:53:16.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,DEPARTURE,False,,1,False,2020-03-16T05:54:00.000Z,2020-03-16T05:53:16.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,ARRIVAL,False,,,False,2020-03-16T06:00:48.000Z,,-1,[],,2020-03-16T06:00:14.000Z,LIIKE_AUTOMATIC
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,DEPARTURE,False,,,False,2020-03-16T06:00:48.000Z,,-1,[],,2020-03-16T06:00:14.000Z,LIIKE_AUTOMATIC
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,ARRIVAL,False,,6011,False,2020-03-16T06:04:00.000Z,2020-03-16T06:03:25.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,DEPARTURE,False,,6011,False,2020-03-16T06:04:00.000Z,2020-03-16T06:03:25.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,ARRIVAL,True,True,1,False,2020-03-16T06:07:00.000Z,2020-03-16T06:06:27.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,DEPARTURE,True,True,1,False,2020-03-16T06:09:00.000Z,2020-03-16T06:10:23.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,ARRIVAL,False,,1,False,2020-03-16T06:13:00.000Z,2020-03-16T06:15:19.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,DEPARTURE,False,,1,False,2020-03-16T06:13:00.000Z,2020-03-16T06:15:19.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,ARRIVAL,True,True,1,False,2020-03-16T06:20:00.000Z,2020-03-16T06:21:47.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,DEPARTURE,True,True,1,False,2020-03-16T06:21:00.000Z,2020-03-16T06:22:41.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,ARRIVAL,False,,1,False,2020-03-16T06:27:00.000Z,2020-03-16T06:27:09.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,DEPARTURE,False,,1,False,2020-03-16T06:27:00.000Z,2020-03-16T06:27:09.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,ARRIVAL,False,,1,False,2020-03-16T06:32:00.000Z,2020-03-16T06:34:49.000Z,3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,DEPARTURE,False,,1,False,2020-03-16T06:32:00.000Z,2020-03-16T06:34:49.000Z,3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,ARRIVAL,True,True,1,False,2020-03-16T06:36:00.000Z,2020-03-16T06:37:59.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,DEPARTURE,True,True,1,False,2020-03-16T06:38:00.000Z,2020-03-16T06:39:53.000Z,2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,ARRIVAL,False,,1,False,2020-03-16T06:43:00.000Z,2020-03-16T06:43:55.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,DEPARTURE,False,,1,False,2020-03-16T06:43:00.000Z,2020-03-16T06:43:55.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,ARRIVAL,False,,1,False,2020-03-16T06:46:00.000Z,2020-03-16T06:46:13.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,DEPARTURE,False,,1,False,2020-03-16T06:46:00.000Z,2020-03-16T06:46:13.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,ARRIVAL,False,,1,False,2020-03-16T06:49:00.000Z,2020-03-16T06:48:59.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,DEPARTURE,False,,1,False,2020-03-16T06:49:00.000Z,2020-03-16T06:48:59.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,ARRIVAL,False,,2,False,2020-03-16T06:53:00.000Z,2020-03-16T06:52:19.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,DEPARTURE,False,,2,False,2020-03-16T06:53:00.000Z,2020-03-16T06:52:19.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,ARRIVAL,False,,1,False,2020-03-16T06:58:00.000Z,2020-03-16T06:56:40.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,DEPARTURE,False,,1,False,2020-03-16T06:58:00.000Z,2020-03-16T06:56:40.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,ARRIVAL,False,,2,False,2020-03-16T07:02:00.000Z,2020-03-16T07:00:19.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,DEPARTURE,False,,2,False,2020-03-16T07:02:00.000Z,2020-03-16T07:00:19.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,ARRIVAL,False,,3,False,2020-03-16T07:06:00.000Z,2020-03-16T07:04:15.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,DEPARTURE,False,,3,False,2020-03-16T07:06:00.000Z,2020-03-16T07:04:15.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,ARRIVAL,False,,,False,2020-03-16T07:09:00.000Z,2020-03-16T07:07:14.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,DEPARTURE,False,,,False,2020-03-16T07:09:00.000Z,2020-03-16T07:07:14.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,ARRIVAL,False,,,False,2020-03-16T07:10:00.000Z,2020-03-16T07:07:56.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,DEPARTURE,False,,,False,2020-03-16T07:10:00.000Z,2020-03-16T07:07:56.000Z,-2,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,ARRIVAL,False,,902,False,2020-03-16T07:13:00.000Z,2020-03-16T07:10:14.000Z,-3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,DEPARTURE,False,,902,False,2020-03-16T07:13:00.000Z,2020-03-16T07:10:14.000Z,-3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,ARRIVAL,True,True,6,False,2020-03-16T07:17:00.000Z,2020-03-16T07:14:28.000Z,-3,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,DEPARTURE,True,True,6,False,2020-03-16T07:19:00.000Z,2020-03-16T07:20:24.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,ARRIVAL,False,,2,False,2020-03-16T07:24:00.000Z,2020-03-16T07:24:31.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,DEPARTURE,False,,2,False,2020-03-16T07:24:00.000Z,2020-03-16T07:24:31.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,ARRIVAL,False,,,False,2020-03-16T07:26:00.000Z,2020-03-16T07:26:38.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,DEPARTURE,False,,,False,2020-03-16T07:26:00.000Z,2020-03-16T07:26:38.000Z,1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,ARRIVAL,False,,,False,2020-03-16T07:29:00.000Z,2020-03-16T07:29:09.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,DEPARTURE,False,,,False,2020-03-16T07:29:00.000Z,2020-03-16T07:29:09.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,ARRIVAL,False,,1,False,2020-03-16T07:30:00.000Z,2020-03-16T07:30:11.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,DEPARTURE,False,,1,False,2020-03-16T07:30:00.000Z,2020-03-16T07:30:11.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,ARRIVAL,False,,,False,2020-03-16T07:34:00.000Z,2020-03-16T07:33:45.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,DEPARTURE,False,,,False,2020-03-16T07:34:00.000Z,2020-03-16T07:33:45.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,ARRIVAL,False,,2,False,2020-03-16T07:38:00.000Z,2020-03-16T07:38:03.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,DEPARTURE,False,,2,False,2020-03-16T07:38:00.000Z,2020-03-16T07:38:03.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,ARRIVAL,False,,2,False,2020-03-16T07:39:30.000Z,2020-03-16T07:39:13.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,DEPARTURE,False,,2,False,2020-03-16T07:39:30.000Z,2020-03-16T07:39:13.000Z,0,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,ARRIVAL,False,,1,False,2020-03-16T07:42:00.000Z,2020-03-16T07:41:02.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,DEPARTURE,False,,1,False,2020-03-16T07:42:00.000Z,2020-03-16T07:41:02.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,ARRIVAL,True,True,4,False,2020-03-16T07:47:00.000Z,2020-03-16T07:45:40.000Z,-1,[],,,
4,2020-03-16,10,vr,IC,Long-distance,,False,False,269381776815,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,DEPARTURE,True,True,4,False,2020-03-16T07:49:00.000Z,2020-03-16T07:49:42.000Z,1,[],,,
